customer_id,address_id,date_from,address_type,date_to
45847,45847,2000-03-29 10:47:53,pohb4,1984-12-25 16:12:16
5848,5848,1998-01-21 20:38:57,wejx,2020-05-12 13:05:31
15848,15848,1998-01-21 20:38:57,wejx1,2020-05-12 13:05:31
25848,25848,1998-01-21 20:38:57,wejx2,2020-05-12 13:05:31
35848,35848,1998-01-21 20:38:57,wejx3,2020-05-12 13:05:31
45848,45848,1998-01-21 20:38:57,wejx4,2020-05-12 13:05:31
5849,5849,2008-10-05 02:44:02,uyys,1986-01-11 12:29:23
15849,15849,2008-10-05 02:44:02,uyys1,1986-01-11 12:29:23
25849,25849,2008-10-05 02:44:02,uyys2,1986-01-11 12:29:23
35849,35849,2008-10-05 02:44:02,uyys3,1986-01-11 12:29:23
45849,45849,2008-10-05 02:44:02,uyys4,1986-01-11 12:29:23
5850,5850,2013-08-15 23:26:20,gfjk,1970-04-12 21:26:06
15850,15850,2013-08-15 23:26:20,gfjk1,1970-04-12 21:26:06
25850,25850,2013-08-15 23:26:20,gfjk2,1970-04-12 21:26:06
35850,35850,2013-08-15 23:26:20,gfjk3,1970-04-12 21:26:06
45850,45850,2013-08-15 23:26:20,gfjk4,1970-04-12 21:26:06
5851,5851,1984-08-21 18:25:20,nzni,2004-05-15 13:04:33
15851,15851,1984-08-21 18:25:20,nzni1,2004-05-15 13:04:33
25851,25851,1984-08-21 18:25:20,nzni2,2004-05-15 13:04:33
35851,35851,1984-08-21 18:25:20,nzni3,2004-05-15 13:04:33
45851,45851,1984-08-21 18:25:20,nzni4,2004-05-15 13:04:33
5852,5852,1990-12-11 09:25:25,aqtr,1972-03-20 14:22:08
15852,15852,1990-12-11 09:25:25,aqtr1,1972-03-20 14:22:08
25852,25852,1990-12-11 09:25:25,aqtr2,1972-03-20 14:22:08
35852,35852,1990-12-11 09:25:25,aqtr3,1972-03-20 14:22:08
45852,45852,1990-12-11 09:25:25,aqtr4,1972-03-20 14:22:08
5853,5853,2000-04-08 19:50:27,hbof,2013-05-14 13:10:11
15853,15853,2000-04-08 19:50:27,hbof1,2013-05-14 13:10:11
25853,25853,2000-04-08 19:50:27,hbof2,2013-05-14 13:10:11
35853,35853,2000-04-08 19:50:27,hbof3,2013-05-14 13:10:11
45853,45853,2000-04-08 19:50:27,hbof4,2013-05-14 13:10:11
5854,5854,2022-09-04 15:08:58,hlza,1977-11-22 05:46:47
15854,15854,2022-09-04 15:08:58,hlza1,1977-11-22 05:46:47
25854,25854,2022-09-04 15:08:58,hlza2,1977-11-22 05:46:47
35854,35854,2022-09-04 15:08:58,hlza3,1977-11-22 05:46:47
45854,45854,2022-09-04 15:08:58,hlza4,1977-11-22 05:46:47
5855,5855,2009-03-31 14:52:25,tjsb,1988-12-16 02:19:07
15855,15855,2009-03-31 14:52:25,tjsb1,1988-12-16 02:19:07
25855,25855,2009-03-31 14:52:25,tjsb2,1988-12-16 02:19:07
35855,35855,2009-03-31 14:52:25,tjsb3,1988-12-16 02:19:07
45855,45855,2009-03-31 14:52:25,tjsb4,1988-12-16 02:19:07
5856,5856,1974-05-12 03:53:23,uozg,2018-03-14 11:40:57
15856,15856,1974-05-12 03:53:23,uozg1,2018-03-14 11:40:57
25856,25856,1974-05-12 03:53:23,uozg2,2018-03-14 11:40:57
35856,35856,1974-05-12 03:53:23,uozg3,2018-03-14 11:40:57
45856,45856,1974-05-12 03:53:23,uozg4,2018-03-14 11:40:57
5857,5857,1971-06-03 01:03:21,jpwb,2022-05-11 20:14:03
15857,15857,1971-06-03 01:03:21,jpwb1,2022-05-11 20:14:03
25857,25857,1971-06-03 01:03:21,jpwb2,2022-05-11 20:14:03
35857,35857,1971-06-03 01:03:21,jpwb3,2022-05-11 20:14:03
45857,45857,1971-06-03 01:03:21,jpwb4,2022-05-11 20:14:03
5858,5858,2017-11-20 09:36:58,nvgo,2017-06-13 12:19:15
15858,15858,2017-11-20 09:36:58,nvgo1,2017-06-13 12:19:15
25858,25858,2017-11-20 09:36:58,nvgo2,2017-06-13 12:19:15
35858,35858,2017-11-20 09:36:58,nvgo3,2017-06-13 12:19:15
45858,45858,2017-11-20 09:36:58,nvgo4,2017-06-13 12:19:15
5859,5859,2013-01-31 03:47:13,purv,2002-04-03 16:40:47
15859,15859,2013-01-31 03:47:13,purv1,2002-04-03 16:40:47
25859,25859,2013-01-31 03:47:13,purv2,2002-04-03 16:40:47
35859,35859,2013-01-31 03:47:13,purv3,2002-04-03 16:40:47
45859,45859,2013-01-31 03:47:13,purv4,2002-04-03 16:40:47
5860,5860,2005-06-25 12:36:06,gvdi,2019-08-17 14:19:42
15860,15860,2005-06-25 12:36:06,gvdi1,2019-08-17 14:19:42
25860,25860,2005-06-25 12:36:06,gvdi2,2019-08-17 14:19:42
35860,35860,2005-06-25 12:36:06,gvdi3,2019-08-17 14:19:42
45860,45860,2005-06-25 12:36:06,gvdi4,2019-08-17 14:19:42
5861,5861,2015-12-23 04:28:09,mwuy,2008-11-24 20:36:26
15861,15861,2015-12-23 04:28:09,mwuy1,2008-11-24 20:36:26
25861,25861,2015-12-23 04:28:09,mwuy2,2008-11-24 20:36:26
35861,35861,2015-12-23 04:28:09,mwuy3,2008-11-24 20:36:26
45861,45861,2015-12-23 04:28:09,mwuy4,2008-11-24 20:36:26
5862,5862,1988-06-29 14:53:18,fwdy,1993-11-01 23:47:09
15862,15862,1988-06-29 14:53:18,fwdy1,1993-11-01 23:47:09
25862,25862,1988-06-29 14:53:18,fwdy2,1993-11-01 23:47:09
35862,35862,1988-06-29 14:53:18,fwdy3,1993-11-01 23:47:09
45862,45862,1988-06-29 14:53:18,fwdy4,1993-11-01 23:47:09
5863,5863,1971-03-13 17:28:44,uxzh,1978-11-10 03:36:18
15863,15863,1971-03-13 17:28:44,uxzh1,1978-11-10 03:36:18
25863,25863,1971-03-13 17:28:44,uxzh2,1978-11-10 03:36:18
35863,35863,1971-03-13 17:28:44,uxzh3,1978-11-10 03:36:18
45863,45863,1971-03-13 17:28:44,uxzh4,1978-11-10 03:36:18
5864,5864,1985-12-15 15:00:08,rqbc,1985-10-19 08:16:26
15864,15864,1985-12-15 15:00:08,rqbc1,1985-10-19 08:16:26
25864,25864,1985-12-15 15:00:08,rqbc2,1985-10-19 08:16:26
35864,35864,1985-12-15 15:00:08,rqbc3,1985-10-19 08:16:26
45864,45864,1985-12-15 15:00:08,rqbc4,1985-10-19 08:16:26
5865,5865,1977-05-30 05:20:06,zyzj,1987-06-30 15:37:52
15865,15865,1977-05-30 05:20:06,zyzj1,1987-06-30 15:37:52
25865,25865,1977-05-30 05:20:06,zyzj2,1987-06-30 15:37:52
35865,35865,1977-05-30 05:20:06,zyzj3,1987-06-30 15:37:52
45865,45865,1977-05-30 05:20:06,zyzj4,1987-06-30 15:37:52
5866,5866,1999-10-30 14:56:24,jvmi,2011-10-10 05:05:09
15866,15866,1999-10-30 14:56:24,jvmi1,2011-10-10 05:05:09
25866,25866,1999-10-30 14:56:24,jvmi2,2011-10-10 05:05:09
35866,35866,1999-10-30 14:56:24,jvmi3,2011-10-10 05:05:09
45866,45866,1999-10-30 14:56:24,jvmi4,2011-10-10 05:05:09
5867,5867,2011-01-19 04:00:07,jnqj,1984-09-20 16:06:33
15867,15867,2011-01-19 04:00:07,jnqj1,1984-09-20 16:06:33
25867,25867,2011-01-19 04:00:07,jnqj2,1984-09-20 16:06:33
35867,35867,2011-01-19 04:00:07,jnqj3,1984-09-20 16:06:33
45867,45867,2011-01-19 04:00:07,jnqj4,1984-09-20 16:06:33
5868,5868,1987-02-07 20:43:28,gsdh,1985-12-28 11:36:43
15868,15868,1987-02-07 20:43:28,gsdh1,1985-12-28 11:36:43
25868,25868,1987-02-07 20:43:28,gsdh2,1985-12-28 11:36:43
35868,35868,1987-02-07 20:43:28,gsdh3,1985-12-28 11:36:43
45868,45868,1987-02-07 20:43:28,gsdh4,1985-12-28 11:36:43
5869,5869,1985-05-14 06:23:54,excn,2009-05-01 18:01:59
15869,15869,1985-05-14 06:23:54,excn1,2009-05-01 18:01:59
25869,25869,1985-05-14 06:23:54,excn2,2009-05-01 18:01:59
35869,35869,1985-05-14 06:23:54,excn3,2009-05-01 18:01:59
45869,45869,1985-05-14 06:23:54,excn4,2009-05-01 18:01:59
5870,5870,2022-11-19 04:03:38,xlhq,2008-06-28 21:23:54
15870,15870,2022-11-19 04:03:38,xlhq1,2008-06-28 21:23:54
25870,25870,2022-11-19 04:03:38,xlhq2,2008-06-28 21:23:54
35870,35870,2022-11-19 04:03:38,xlhq3,2008-06-28 21:23:54
45870,45870,2022-11-19 04:03:38,xlhq4,2008-06-28 21:23:54
5871,5871,2014-01-16 09:50:12,aryt,2013-06-07 08:01:56
15871,15871,2014-01-16 09:50:12,aryt1,2013-06-07 08:01:56
25871,25871,2014-01-16 09:50:12,aryt2,2013-06-07 08:01:56
35871,35871,2014-01-16 09:50:12,aryt3,2013-06-07 08:01:56
45871,45871,2014-01-16 09:50:12,aryt4,2013-06-07 08:01:56
5872,5872,2005-09-09 02:37:28,hwqk,2002-08-22 23:07:40
15872,15872,2005-09-09 02:37:28,hwqk1,2002-08-22 23:07:40
25872,25872,2005-09-09 02:37:28,hwqk2,2002-08-22 23:07:40
35872,35872,2005-09-09 02:37:28,hwqk3,2002-08-22 23:07:40
45872,45872,2005-09-09 02:37:28,hwqk4,2002-08-22 23:07:40
5873,5873,1993-05-03 21:55:02,gypv,1987-01-03 13:57:14
15873,15873,1993-05-03 21:55:02,gypv1,1987-01-03 13:57:14
25873,25873,1993-05-03 21:55:02,gypv2,1987-01-03 13:57:14
35873,35873,1993-05-03 21:55:02,gypv3,1987-01-03 13:57:14
45873,45873,1993-05-03 21:55:02,gypv4,1987-01-03 13:57:14
5874,5874,2004-01-03 11:14:37,lfhb,2018-08-24 02:06:14
15874,15874,2004-01-03 11:14:37,lfhb1,2018-08-24 02:06:14
25874,25874,2004-01-03 11:14:37,lfhb2,2018-08-24 02:06:14
35874,35874,2004-01-03 11:14:37,lfhb3,2018-08-24 02:06:14
45874,45874,2004-01-03 11:14:37,lfhb4,2018-08-24 02:06:14
5875,5875,1982-09-08 17:49:17,oldk,1989-12-07 14:18:12
15875,15875,1982-09-08 17:49:17,oldk1,1989-12-07 14:18:12
25875,25875,1982-09-08 17:49:17,oldk2,1989-12-07 14:18:12
35875,35875,1982-09-08 17:49:17,oldk3,1989-12-07 14:18:12
45875,45875,1982-09-08 17:49:17,oldk4,1989-12-07 14:18:12
5876,5876,2004-02-08 08:05:33,heby,1973-11-08 01:57:44
15876,15876,2004-02-08 08:05:33,heby1,1973-11-08 01:57:44
25876,25876,2004-02-08 08:05:33,heby2,1973-11-08 01:57:44
35876,35876,2004-02-08 08:05:33,heby3,1973-11-08 01:57:44
45876,45876,2004-02-08 08:05:33,heby4,1973-11-08 01:57:44
5877,5877,2012-06-23 21:58:14,hnkb,2007-05-12 02:05:19
15877,15877,2012-06-23 21:58:14,hnkb1,2007-05-12 02:05:19
25877,25877,2012-06-23 21:58:14,hnkb2,2007-05-12 02:05:19
35877,35877,2012-06-23 21:58:14,hnkb3,2007-05-12 02:05:19
45877,45877,2012-06-23 21:58:14,hnkb4,2007-05-12 02:05:19
5878,5878,1999-12-03 05:15:43,rqwp,1977-06-22 12:51:32
15878,15878,1999-12-03 05:15:43,rqwp1,1977-06-22 12:51:32
25878,25878,1999-12-03 05:15:43,rqwp2,1977-06-22 12:51:32
35878,35878,1999-12-03 05:15:43,rqwp3,1977-06-22 12:51:32
45878,45878,1999-12-03 05:15:43,rqwp4,1977-06-22 12:51:32
5879,5879,1988-10-09 20:46:23,qdgv,2004-06-09 23:53:50
15879,15879,1988-10-09 20:46:23,qdgv1,2004-06-09 23:53:50
25879,25879,1988-10-09 20:46:23,qdgv2,2004-06-09 23:53:50
35879,35879,1988-10-09 20:46:23,qdgv3,2004-06-09 23:53:50
45879,45879,1988-10-09 20:46:23,qdgv4,2004-06-09 23:53:50
5880,5880,2009-12-24 10:12:44,udrf,1982-01-31 13:53:38
15880,15880,2009-12-24 10:12:44,udrf1,1982-01-31 13:53:38
25880,25880,2009-12-24 10:12:44,udrf2,1982-01-31 13:53:38
35880,35880,2009-12-24 10:12:44,udrf3,1982-01-31 13:53:38
45880,45880,2009-12-24 10:12:44,udrf4,1982-01-31 13:53:38
5881,5881,2006-08-20 07:00:04,hoqg,2004-06-18 21:26:03
15881,15881,2006-08-20 07:00:04,hoqg1,2004-06-18 21:26:03
25881,25881,2006-08-20 07:00:04,hoqg2,2004-06-18 21:26:03
35881,35881,2006-08-20 07:00:04,hoqg3,2004-06-18 21:26:03
45881,45881,2006-08-20 07:00:04,hoqg4,2004-06-18 21:26:03
5882,5882,1977-06-19 20:42:55,znor,1989-11-09 23:27:49
15882,15882,1977-06-19 20:42:55,znor1,1989-11-09 23:27:49
25882,25882,1977-06-19 20:42:55,znor2,1989-11-09 23:27:49
35882,35882,1977-06-19 20:42:55,znor3,1989-11-09 23:27:49
45882,45882,1977-06-19 20:42:55,znor4,1989-11-09 23:27:49
5883,5883,2012-11-04 05:07:36,fymh,1980-10-16 06:30:04
15883,15883,2012-11-04 05:07:36,fymh1,1980-10-16 06:30:04
25883,25883,2012-11-04 05:07:36,fymh2,1980-10-16 06:30:04
35883,35883,2012-11-04 05:07:36,fymh3,1980-10-16 06:30:04
45883,45883,2012-11-04 05:07:36,fymh4,1980-10-16 06:30:04
5884,5884,1985-02-05 14:20:39,rfoi,1972-01-21 20:29:04
15884,15884,1985-02-05 14:20:39,rfoi1,1972-01-21 20:29:04
25884,25884,1985-02-05 14:20:39,rfoi2,1972-01-21 20:29:04
35884,35884,1985-02-05 14:20:39,rfoi3,1972-01-21 20:29:04
45884,45884,1985-02-05 14:20:39,rfoi4,1972-01-21 20:29:04
5885,5885,1971-01-26 12:59:13,sdxw,2019-10-05 14:05:37
15885,15885,1971-01-26 12:59:13,sdxw1,2019-10-05 14:05:37
25885,25885,1971-01-26 12:59:13,sdxw2,2019-10-05 14:05:37
35885,35885,1971-01-26 12:59:13,sdxw3,2019-10-05 14:05:37
45885,45885,1971-01-26 12:59:13,sdxw4,2019-10-05 14:05:37
5886,5886,2016-04-19 06:50:47,kiqv,2006-12-21 04:42:03
15886,15886,2016-04-19 06:50:47,kiqv1,2006-12-21 04:42:03
25886,25886,2016-04-19 06:50:47,kiqv2,2006-12-21 04:42:03
35886,35886,2016-04-19 06:50:47,kiqv3,2006-12-21 04:42:03
45886,45886,2016-04-19 06:50:47,kiqv4,2006-12-21 04:42:03
5887,5887,1989-03-05 01:21:42,vxzs,1980-08-21 06:10:43
15887,15887,1989-03-05 01:21:42,vxzs1,1980-08-21 06:10:43
25887,25887,1989-03-05 01:21:42,vxzs2,1980-08-21 06:10:43
35887,35887,1989-03-05 01:21:42,vxzs3,1980-08-21 06:10:43
45887,45887,1989-03-05 01:21:42,vxzs4,1980-08-21 06:10:43
5888,5888,2017-02-15 06:03:29,gmbj,1983-03-10 03:50:23
15888,15888,2017-02-15 06:03:29,gmbj1,1983-03-10 03:50:23
25888,25888,2017-02-15 06:03:29,gmbj2,1983-03-10 03:50:23
35888,35888,2017-02-15 06:03:29,gmbj3,1983-03-10 03:50:23
45888,45888,2017-02-15 06:03:29,gmbj4,1983-03-10 03:50:23
5889,5889,2013-06-07 19:27:26,jebi,1984-09-04 00:24:02
15889,15889,2013-06-07 19:27:26,jebi1,1984-09-04 00:24:02
25889,25889,2013-06-07 19:27:26,jebi2,1984-09-04 00:24:02
35889,35889,2013-06-07 19:27:26,jebi3,1984-09-04 00:24:02
45889,45889,2013-06-07 19:27:26,jebi4,1984-09-04 00:24:02
5890,5890,2001-08-07 05:39:13,bpha,2000-05-04 13:39:31
15890,15890,2001-08-07 05:39:13,bpha1,2000-05-04 13:39:31
25890,25890,2001-08-07 05:39:13,bpha2,2000-05-04 13:39:31
35890,35890,2001-08-07 05:39:13,bpha3,2000-05-04 13:39:31
45890,45890,2001-08-07 05:39:13,bpha4,2000-05-04 13:39:31
5891,5891,2013-01-12 17:53:44,gwjk,1990-08-22 09:17:04
15891,15891,2013-01-12 17:53:44,gwjk1,1990-08-22 09:17:04
25891,25891,2013-01-12 17:53:44,gwjk2,1990-08-22 09:17:04
35891,35891,2013-01-12 17:53:44,gwjk3,1990-08-22 09:17:04
45891,45891,2013-01-12 17:53:44,gwjk4,1990-08-22 09:17:04
5892,5892,1992-12-28 06:44:43,hxet,2011-05-13 06:22:34
15892,15892,1992-12-28 06:44:43,hxet1,2011-05-13 06:22:34
25892,25892,1992-12-28 06:44:43,hxet2,2011-05-13 06:22:34
35892,35892,1992-12-28 06:44:43,hxet3,2011-05-13 06:22:34
45892,45892,1992-12-28 06:44:43,hxet4,2011-05-13 06:22:34
5893,5893,1982-11-06 18:01:56,qdlu,1983-05-16 00:21:35
15893,15893,1982-11-06 18:01:56,qdlu1,1983-05-16 00:21:35
25893,25893,1982-11-06 18:01:56,qdlu2,1983-05-16 00:21:35
35893,35893,1982-11-06 18:01:56,qdlu3,1983-05-16 00:21:35
45893,45893,1982-11-06 18:01:56,qdlu4,1983-05-16 00:21:35
5894,5894,2017-07-26 02:56:33,tyhs,2013-11-03 20:22:02
15894,15894,2017-07-26 02:56:33,tyhs1,2013-11-03 20:22:02
25894,25894,2017-07-26 02:56:33,tyhs2,2013-11-03 20:22:02
35894,35894,2017-07-26 02:56:33,tyhs3,2013-11-03 20:22:02
45894,45894,2017-07-26 02:56:33,tyhs4,2013-11-03 20:22:02
5895,5895,1979-02-17 16:40:00,ojdf,1973-09-03 07:56:33
15895,15895,1979-02-17 16:40:00,ojdf1,1973-09-03 07:56:33
25895,25895,1979-02-17 16:40:00,ojdf2,1973-09-03 07:56:33
35895,35895,1979-02-17 16:40:00,ojdf3,1973-09-03 07:56:33
45895,45895,1979-02-17 16:40:00,ojdf4,1973-09-03 07:56:33
5896,5896,2017-07-31 18:24:08,jsgg,1974-02-28 17:43:27
15896,15896,2017-07-31 18:24:08,jsgg1,1974-02-28 17:43:27
25896,25896,2017-07-31 18:24:08,jsgg2,1974-02-28 17:43:27
35896,35896,2017-07-31 18:24:08,jsgg3,1974-02-28 17:43:27
45896,45896,2017-07-31 18:24:08,jsgg4,1974-02-28 17:43:27
5897,5897,1975-01-14 16:54:44,dehw,2016-06-17 17:54:33
15897,15897,1975-01-14 16:54:44,dehw1,2016-06-17 17:54:33
25897,25897,1975-01-14 16:54:44,dehw2,2016-06-17 17:54:33
35897,35897,1975-01-14 16:54:44,dehw3,2016-06-17 17:54:33
45897,45897,1975-01-14 16:54:44,dehw4,2016-06-17 17:54:33
5898,5898,2017-10-11 14:33:43,uduv,1970-07-18 00:04:34
15898,15898,2017-10-11 14:33:43,uduv1,1970-07-18 00:04:34
25898,25898,2017-10-11 14:33:43,uduv2,1970-07-18 00:04:34
35898,35898,2017-10-11 14:33:43,uduv3,1970-07-18 00:04:34
45898,45898,2017-10-11 14:33:43,uduv4,1970-07-18 00:04:34
5899,5899,1974-05-22 10:25:33,wsru,1996-03-15 21:45:43
15899,15899,1974-05-22 10:25:33,wsru1,1996-03-15 21:45:43
25899,25899,1974-05-22 10:25:33,wsru2,1996-03-15 21:45:43
35899,35899,1974-05-22 10:25:33,wsru3,1996-03-15 21:45:43
45899,45899,1974-05-22 10:25:33,wsru4,1996-03-15 21:45:43
5900,5900,1972-12-16 01:38:50,scyu,1990-07-31 04:07:06
15900,15900,1972-12-16 01:38:50,scyu1,1990-07-31 04:07:06
25900,25900,1972-12-16 01:38:50,scyu2,1990-07-31 04:07:06
35900,35900,1972-12-16 01:38:50,scyu3,1990-07-31 04:07:06
45900,45900,1972-12-16 01:38:50,scyu4,1990-07-31 04:07:06
5901,5901,1999-05-16 07:34:54,nltt,2001-01-31 08:55:28
15901,15901,1999-05-16 07:34:54,nltt1,2001-01-31 08:55:28
25901,25901,1999-05-16 07:34:54,nltt2,2001-01-31 08:55:28
35901,35901,1999-05-16 07:34:54,nltt3,2001-01-31 08:55:28
45901,45901,1999-05-16 07:34:54,nltt4,2001-01-31 08:55:28
5902,5902,1978-12-10 23:11:22,sllg,1976-02-09 13:42:30
15902,15902,1978-12-10 23:11:22,sllg1,1976-02-09 13:42:30
25902,25902,1978-12-10 23:11:22,sllg2,1976-02-09 13:42:30
35902,35902,1978-12-10 23:11:22,sllg3,1976-02-09 13:42:30
45902,45902,1978-12-10 23:11:22,sllg4,1976-02-09 13:42:30
5903,5903,2025-05-02 04:29:58,johr,1999-03-29 13:59:47
15903,15903,2025-05-02 04:29:58,johr1,1999-03-29 13:59:47
25903,25903,2025-05-02 04:29:58,johr2,1999-03-29 13:59:47
35903,35903,2025-05-02 04:29:58,johr3,1999-03-29 13:59:47
45903,45903,2025-05-02 04:29:58,johr4,1999-03-29 13:59:47
5904,5904,1972-06-26 18:03:10,giws,1987-12-03 06:31:27
15904,15904,1972-06-26 18:03:10,giws1,1987-12-03 06:31:27
25904,25904,1972-06-26 18:03:10,giws2,1987-12-03 06:31:27
35904,35904,1972-06-26 18:03:10,giws3,1987-12-03 06:31:27
45904,45904,1972-06-26 18:03:10,giws4,1987-12-03 06:31:27
5905,5905,1978-06-10 09:29:03,rfhu,1994-07-11 22:00:32
15905,15905,1978-06-10 09:29:03,rfhu1,1994-07-11 22:00:32
25905,25905,1978-06-10 09:29:03,rfhu2,1994-07-11 22:00:32
35905,35905,1978-06-10 09:29:03,rfhu3,1994-07-11 22:00:32
45905,45905,1978-06-10 09:29:03,rfhu4,1994-07-11 22:00:32
5906,5906,1977-11-16 10:28:13,xzne,2001-02-07 12:04:17
15906,15906,1977-11-16 10:28:13,xzne1,2001-02-07 12:04:17
25906,25906,1977-11-16 10:28:13,xzne2,2001-02-07 12:04:17
35906,35906,1977-11-16 10:28:13,xzne3,2001-02-07 12:04:17
45906,45906,1977-11-16 10:28:13,xzne4,2001-02-07 12:04:17
5907,5907,1982-11-06 10:27:49,hvjz,1994-04-15 09:15:25
15907,15907,1982-11-06 10:27:49,hvjz1,1994-04-15 09:15:25
25907,25907,1982-11-06 10:27:49,hvjz2,1994-04-15 09:15:25
35907,35907,1982-11-06 10:27:49,hvjz3,1994-04-15 09:15:25
45907,45907,1982-11-06 10:27:49,hvjz4,1994-04-15 09:15:25
5908,5908,2004-07-10 08:43:54,wgpb,2012-12-05 16:49:52
15908,15908,2004-07-10 08:43:54,wgpb1,2012-12-05 16:49:52
25908,25908,2004-07-10 08:43:54,wgpb2,2012-12-05 16:49:52
35908,35908,2004-07-10 08:43:54,wgpb3,2012-12-05 16:49:52
45908,45908,2004-07-10 08:43:54,wgpb4,2012-12-05 16:49:52
5909,5909,2014-09-09 22:49:01,ieqx,1991-08-09 19:28:45
15909,15909,2014-09-09 22:49:01,ieqx1,1991-08-09 19:28:45
25909,25909,2014-09-09 22:49:01,ieqx2,1991-08-09 19:28:45
35909,35909,2014-09-09 22:49:01,ieqx3,1991-08-09 19:28:45
45909,45909,2014-09-09 22:49:01,ieqx4,1991-08-09 19:28:45
5910,5910,1984-09-17 07:39:17,gbwq,2019-04-25 20:21:49
15910,15910,1984-09-17 07:39:17,gbwq1,2019-04-25 20:21:49
25910,25910,1984-09-17 07:39:17,gbwq2,2019-04-25 20:21:49
35910,35910,1984-09-17 07:39:17,gbwq3,2019-04-25 20:21:49
45910,45910,1984-09-17 07:39:17,gbwq4,2019-04-25 20:21:49
5911,5911,1983-06-10 12:52:28,nebf,1988-11-27 06:02:07
15911,15911,1983-06-10 12:52:28,nebf1,1988-11-27 06:02:07
25911,25911,1983-06-10 12:52:28,nebf2,1988-11-27 06:02:07
35911,35911,1983-06-10 12:52:28,nebf3,1988-11-27 06:02:07
45911,45911,1983-06-10 12:52:28,nebf4,1988-11-27 06:02:07
5912,5912,2015-12-13 12:31:25,kujl,2004-12-28 15:55:56
15912,15912,2015-12-13 12:31:25,kujl1,2004-12-28 15:55:56
25912,25912,2015-12-13 12:31:25,kujl2,2004-12-28 15:55:56
35912,35912,2015-12-13 12:31:25,kujl3,2004-12-28 15:55:56
45912,45912,2015-12-13 12:31:25,kujl4,2004-12-28 15:55:56
5913,5913,2011-04-29 06:39:59,ijyh,1985-04-11 11:46:58
15913,15913,2011-04-29 06:39:59,ijyh1,1985-04-11 11:46:58
25913,25913,2011-04-29 06:39:59,ijyh2,1985-04-11 11:46:58
35913,35913,2011-04-29 06:39:59,ijyh3,1985-04-11 11:46:58
45913,45913,2011-04-29 06:39:59,ijyh4,1985-04-11 11:46:58
5914,5914,2011-02-12 19:53:38,qfji,2009-01-10 14:14:16
15914,15914,2011-02-12 19:53:38,qfji1,2009-01-10 14:14:16
25914,25914,2011-02-12 19:53:38,qfji2,2009-01-10 14:14:16
35914,35914,2011-02-12 19:53:38,qfji3,2009-01-10 14:14:16
45914,45914,2011-02-12 19:53:38,qfji4,2009-01-10 14:14:16
5915,5915,2021-09-18 03:04:57,wgwe,1998-08-17 11:13:10
15915,15915,2021-09-18 03:04:57,wgwe1,1998-08-17 11:13:10
25915,25915,2021-09-18 03:04:57,wgwe2,1998-08-17 11:13:10
35915,35915,2021-09-18 03:04:57,wgwe3,1998-08-17 11:13:10
45915,45915,2021-09-18 03:04:57,wgwe4,1998-08-17 11:13:10
5916,5916,2007-08-09 02:12:17,amei,2025-12-15 03:16:49
15916,15916,2007-08-09 02:12:17,amei1,2025-12-15 03:16:49
25916,25916,2007-08-09 02:12:17,amei2,2025-12-15 03:16:49
35916,35916,2007-08-09 02:12:17,amei3,2025-12-15 03:16:49
45916,45916,2007-08-09 02:12:17,amei4,2025-12-15 03:16:49
5917,5917,2007-09-29 16:34:58,vmcz,1997-07-15 01:56:01
15917,15917,2007-09-29 16:34:58,vmcz1,1997-07-15 01:56:01
25917,25917,2007-09-29 16:34:58,vmcz2,1997-07-15 01:56:01
35917,35917,2007-09-29 16:34:58,vmcz3,1997-07-15 01:56:01
45917,45917,2007-09-29 16:34:58,vmcz4,1997-07-15 01:56:01
5918,5918,2001-08-29 11:50:19,fyau,1985-04-29 05:53:50
15918,15918,2001-08-29 11:50:19,fyau1,1985-04-29 05:53:50
25918,25918,2001-08-29 11:50:19,fyau2,1985-04-29 05:53:50
35918,35918,2001-08-29 11:50:19,fyau3,1985-04-29 05:53:50
45918,45918,2001-08-29 11:50:19,fyau4,1985-04-29 05:53:50
5919,5919,2007-05-04 18:16:53,peqk,2012-09-21 04:59:29
15919,15919,2007-05-04 18:16:53,peqk1,2012-09-21 04:59:29
25919,25919,2007-05-04 18:16:53,peqk2,2012-09-21 04:59:29
35919,35919,2007-05-04 18:16:53,peqk3,2012-09-21 04:59:29
45919,45919,2007-05-04 18:16:53,peqk4,2012-09-21 04:59:29
5920,5920,2013-01-23 21:46:43,wkub,2024-10-14 08:22:06
15920,15920,2013-01-23 21:46:43,wkub1,2024-10-14 08:22:06
25920,25920,2013-01-23 21:46:43,wkub2,2024-10-14 08:22:06
35920,35920,2013-01-23 21:46:43,wkub3,2024-10-14 08:22:06
45920,45920,2013-01-23 21:46:43,wkub4,2024-10-14 08:22:06
5921,5921,1978-12-06 21:35:18,down,2022-12-06 11:23:40
15921,15921,1978-12-06 21:35:18,down1,2022-12-06 11:23:40
25921,25921,1978-12-06 21:35:18,down2,2022-12-06 11:23:40
35921,35921,1978-12-06 21:35:18,down3,2022-12-06 11:23:40
45921,45921,1978-12-06 21:35:18,down4,2022-12-06 11:23:40
5922,5922,2025-12-07 02:41:01,lpsg,1996-02-28 04:23:48
15922,15922,2025-12-07 02:41:01,lpsg1,1996-02-28 04:23:48
25922,25922,2025-12-07 02:41:01,lpsg2,1996-02-28 04:23:48
35922,35922,2025-12-07 02:41:01,lpsg3,1996-02-28 04:23:48
